id,name,normalized_name,category,subcategory,description,comarca,municipality,province,latitude,longitude,coordinates_source,coordinates_confidence,address,picnic,tables,benches,barbecue,drinking_water,fountain,toilets,bins,parking,shade,playground,sports_area,bathing,dogs_allowed,accessibility,camping,caravan,electricity,showers,picnic_confidence,tables_confidence,benches_confidence,barbecue_confidence,drinking_water_confidence,fountain_confidence,toilets_confidence,bins_confidence,parking_confidence,shade_confidence,playground_confidence,sports_area_confidence,bathing_confidence,dogs_allowed_confidence,accessibility_confidence,camping_confidence,caravan_confidence,electricity_confidence,showers_confidence,picnic_source,tables_source,benches_source,barbecue_source,drinking_water_source,fountain_source,toilets_source,bins_source,parking_source,shade_source,playground_source,sports_area_source,bathing_source,dogs_allowed_source,accessibility_source,camping_source,caravan_source,electricity_source,showers_source,opening_hours,contact,website,google_place_id,osm_id,official_source,sources,source_urls,verification_status,confidence_score,last_verified,notes,possible_duplicate,duplicate_of_candidates
REC02960,(sense nom - OSM),,espai_lleure,barbacoa,,Conca de Barberà,Passanant i Belltall,Tarragona,41.5288713,1.2322767,osm,high,,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100470523,no,font_cartografica,https://www.openstreetmap.org/node/2100470523,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 2957, ""osm_id"": ""node/2100470521"", ""name"": null, ""distance_m"": 8.9, ""name_similarity"": 0.0}, {""index"": 2958, ""osm_id"": ""node/2100470522"", ""name"": null, ""distance_m"": 4.5, ""name_similarity"": 0.0}, {""index"": 2960, ""osm_id"": ""node/2100470524"", ""name"": null, ""distance_m"": 4.5, ""name_similarity"": 0.0}, {""index"": 2961, ""osm_id"": ""node/2100470525"", ""name"": null, ""distance_m"": 8.9, ""name_similarity"": 0.0}]"
REC02961,(sense nom - OSM),,espai_lleure,barbacoa,,Conca de Barberà,Passanant i Belltall,Tarragona,41.5288835,1.2322256,osm,high,,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100470524,no,font_cartografica,https://www.openstreetmap.org/node/2100470524,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 2958, ""osm_id"": ""node/2100470522"", ""name"": null, ""distance_m"": 8.9, ""name_similarity"": 0.0}, {""index"": 2959, ""osm_id"": ""node/2100470523"", ""name"": null, ""distance_m"": 4.5, ""name_similarity"": 0.0}, {""index"": 2961, ""osm_id"": ""node/2100470525"", ""name"": null, ""distance_m"": 4.5, ""name_similarity"": 0.0}, {""index"": 3036, ""osm_id"": ""node/3664739652"", ""name"": null, ""distance_m"": 8.9, ""name_similarity"": 0.0}]"
REC02962,(sense nom - OSM),,espai_lleure,barbacoa,,Conca de Barberà,Passanant i Belltall,Tarragona,41.5288957,1.2321746,osm,high,,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100470525,no,font_cartografica,https://www.openstreetmap.org/node/2100470525,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 2959, ""osm_id"": ""node/2100470523"", ""name"": null, ""distance_m"": 8.9, ""name_similarity"": 0.0}, {""index"": 2960, ""osm_id"": ""node/2100470524"", ""name"": null, ""distance_m"": 4.5, ""name_similarity"": 0.0}, {""index"": 2962, ""osm_id"": ""node/2100470526"", ""name"": null, ""distance_m"": 9.0, ""name_similarity"": 0.0}, {""index"": 3036, ""osm_id"": ""node/3664739652"", ""name"": null, ""distance_m"": 4.5, ""name_similarity"": 0.0}]"
REC02963,(sense nom - OSM),,espai_lleure,barbacoa,,Conca de Barberà,Passanant i Belltall,Tarragona,41.5289211,1.2320714,osm,high,,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100470526,no,font_cartografica,https://www.openstreetmap.org/node/2100470526,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 2961, ""osm_id"": ""node/2100470525"", ""name"": null, ""distance_m"": 9.0, ""name_similarity"": 0.0}, {""index"": 3036, ""osm_id"": ""node/3664739652"", ""name"": null, ""distance_m"": 4.6, ""name_similarity"": 0.0}]"
REC02964,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5226164,1.2528848,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100620680,no,font_cartografica,https://www.openstreetmap.org/node/2100620680,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02965,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5067941,1.2516085,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635743,no,font_cartografica,https://www.openstreetmap.org/node/2100635743,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02966,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5083685,1.2531048,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635754,no,font_cartografica,https://www.openstreetmap.org/node/2100635754,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02967,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5100632,1.255133,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635763,no,font_cartografica,https://www.openstreetmap.org/node/2100635763,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02968,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.511869,1.2623366,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635771,no,font_cartografica,https://www.openstreetmap.org/node/2100635771,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02969,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5121191,1.2460434,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635775,no,font_cartografica,https://www.openstreetmap.org/node/2100635775,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02970,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5124385,1.2557637,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635782,no,font_cartografica,https://www.openstreetmap.org/node/2100635782,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02971,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5138878,1.2638453,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635789,no,font_cartografica,https://www.openstreetmap.org/node/2100635789,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02972,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.516712,1.2654035,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635793,no,font_cartografica,https://www.openstreetmap.org/node/2100635793,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02973,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5214066,1.266634,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635796,no,font_cartografica,https://www.openstreetmap.org/node/2100635796,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02974,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5218973,1.2614647,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635800,no,font_cartografica,https://www.openstreetmap.org/node/2100635800,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02975,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5234621,1.2688353,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635810,no,font_cartografica,https://www.openstreetmap.org/node/2100635810,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02976,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Conesa,Tarragona,41.5264942,1.2680562,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2100635824,no,font_cartografica,https://www.openstreetmap.org/node/2100635824,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02977,Castell de Montargull,castell de montargull,patrimoni,castell,,Conca de Barberà,Llorac,Tarragona,41.5549832,1.3761161,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2181803095,no,font_cartografica,https://www.openstreetmap.org/node/2181803095,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 3638, ""osm_id"": ""way/795625504"", ""name"": ""Sant Jaume de Montargull"", ""distance_m"": 70.2, ""name_similarity"": 0.76}]"
REC02978,Santa Maria,santa maria,patrimoni,esglesia_ermita,,Conca de Barberà,Llorac,Tarragona,41.5527034,1.3311803,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2183916016,no,font_cartografica,https://www.openstreetmap.org/node/2183916016,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02979,Castell de Llorac,castell de llorac,patrimoni,castell,,Conca de Barberà,Llorac,Tarragona,41.5559001,1.3072796,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2191032924,no,font_cartografica,https://www.openstreetmap.org/node/2191032924,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02980,Mare de Déu de la Llet,mare de deu de la llet,patrimoni,esglesia_ermita,,Conca de Barberà,les Piles,Tarragona,41.513008,1.3916126,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2192860700,no,font_cartografica,https://www.openstreetmap.org/node/2192860700,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02981,Molí de Baix,moli de baix,patrimoni,moli,,Conca de Barberà,les Piles,Tarragona,41.5108984,1.3936407,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2192860701,no,font_cartografica,https://www.openstreetmap.org/node/2192860701,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02982,Molí de la Torre,moli de la torre,patrimoni,moli,,Conca de Barberà,Santa Coloma de Queralt,Tarragona,41.5262642,1.3905366,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2192907611,no,font_cartografica,https://www.openstreetmap.org/node/2192907611,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02983,Sant Salvador,sant salvador,patrimoni,esglesia_ermita,,Conca de Barberà,les Piles,Tarragona,41.5170578,1.3763705,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2194118933,no,font_cartografica,https://www.openstreetmap.org/node/2194118933,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02984,Font de Baix,font de baix,servei_puntual,font_natural,,Conca de Barberà,Rocafort de Queralt,Tarragona,41.4797038,1.2795987,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2209847217,no,font_cartografica,https://www.openstreetmap.org/node/2209847217,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02985,Castell de Savallà,castell de savalla,patrimoni,castell,,Conca de Barberà,Savallà del Comtat,Tarragona,41.5437088,1.2990492,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2234856605,no,font_cartografica,https://www.openstreetmap.org/node/2234856605,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02986,Sant Pere,sant pere,patrimoni,esglesia_ermita,,Conca de Barberà,Savallà del Comtat,Tarragona,41.5430347,1.2989835,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2234856610,no,font_cartografica,https://www.openstreetmap.org/node/2234856610,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02987,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Savallà del Comtat,Tarragona,41.5439017,1.2981448,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2234856873,no,font_cartografica,https://www.openstreetmap.org/node/2234856873,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02988,(sense nom - OSM),,patrimoni,torre,,Conca de Barberà,Savallà del Comtat,Tarragona,41.5440298,1.2982626,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2234856876,no,font_cartografica,https://www.openstreetmap.org/node/2234856876,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02989,(sense nom - OSM),,servei_puntual,banc,,Conca de Barberà,Vallfogona de Riucorb,Tarragona,41.562858,1.2361209,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2363472893,no,font_cartografica,https://www.openstreetmap.org/node/2363472893,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02990,(sense nom - OSM),,servei_puntual,banc,,Conca de Barberà,Vallfogona de Riucorb,Tarragona,41.5629597,1.2360983,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2363472905,no,font_cartografica,https://www.openstreetmap.org/node/2363472905,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02991,(sense nom - OSM),,servei_puntual,font,,Conca de Barberà,Vallfogona de Riucorb,Tarragona,41.5638021,1.2375088,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2363473025,no,font_cartografica,https://www.openstreetmap.org/node/2363473025,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02992,(sense nom - OSM),,servei_puntual,font,,Conca de Barberà,Vallfogona de Riucorb,Tarragona,41.5639287,1.2363476,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2363473051,no,font_cartografica,https://www.openstreetmap.org/node/2363473051,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02993,(sense nom - OSM),,servei_puntual,font,,Conca de Barberà,Vallfogona de Riucorb,Tarragona,41.563933,1.2356165,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2363473055,no,font_cartografica,https://www.openstreetmap.org/node/2363473055,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
